Image,Class ID,Confidence,x_center,y_center,width,height
@EAHCI_2399.jpg,0,0.813659,0.311719,0.515625,0.123438,0.840278
@EAHCI_2399.jpg,0,0.822991,0.493359,0.513889,0.102344,0.788194
@EAHCI_2399.jpg,0,0.831992,0.409375,0.559896,0.0984375,0.730903
@EAHCI_2399.jpg,0,0.851307,0.683594,0.547743,0.120312,0.855903
@EAHCI_2399.jpg,0,0.855278,0.585156,0.523438,0.1125,0.842014
@EAHCI_2399.jpg,0,0.87206,0.197656,0.499132,0.117188,0.835069
@EAHCI_2399.jpg,0,0.889389,0.802344,0.534722,0.140625,0.916667
@EAHCI_2399.jpg,0,0.915069,0.0921875,0.519965,0.125,0.782986
@EAHCI_2145.jpg,9,0.306039,0.501657,0.407422,0.468508,0.367969
@DoctorsET_828.jpg,0,0.439787,0.124108,0.620625,0.0199715,0.02625
@DoctorsET_828.jpg,0,0.516388,0.0691869,0.601875,0.021398,0.06375
@DoctorsET_828.jpg,0,0.643215,0.0898716,0.603125,0.0199715,0.05375
@DoctorsET_828.jpg,0,0.765025,0.119829,0.576875,0.0228245,0.04875
@DoctorsET_828.jpg,0,0.914833,0.462197,0.54125,0.644793,0.8975
@yetenaweg_799.jpg,74,0.597889,0.081875,0.573125,0.16375,0.35125
@EAHCI_1795.jpg,0,0.31178,0.89375,0.941406,0.195833,0.110937
@EAHCI_1795.jpg,39,0.399118,0.185417,0.394141,0.0541667,0.102344
@EAHCI_1795.jpg,39,0.453748,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_1795.jpg,39,0.546941,0.145313,0.394141,0.0447917,0.114844
@EAHCI_1795.jpg,39,0.629938,0.113542,0.3875,0.0375,0.110937
@EAHCI_1795.jpg,0,0.783091,0.290104,0.685547,0.580208,0.628906
@EAHCI_1795.jpg,62,0.831883,0.749479,0.340234,0.463542,0.419531
@yetenaweg_923.jpg,0,0.430753,0.2975,0.390625,0.37,0.64625
@yetenaweg_923.jpg,0,0.63423,0.68875,0.375625,0.3225,0.59125
@CheMed123_13.jpg,41,0.255107,0.63125,0.515625,0.053125,0.05625
@CheMed123_13.jpg,32,0.27215,0.504297,0.502734,0.0898438,0.0929687
@CheMed123_13.jpg,51,0.433009,0.415234,0.471094,0.0726563,0.0671875
@CheMed123_13.jpg,32,0.450489,0.207031,0.394922,0.053125,0.0492188
@CheMed123_13.jpg,32,0.511539,0.546484,0.487109,0.0492188,0.0523437
@CheMed123_13.jpg,41,0.677431,0.603906,0.453125,0.0546875,0.0578125
@CheMed123_13.jpg,32,0.684086,0.604297,0.453516,0.0539063,0.0554687
@CheMed123_13.jpg,32,0.729678,0.273828,0.334766,0.0507812,0.0523437
@lobelia4cosmetics_14972.jpg,0,0.330363,0.662598,0.688477,0.170898,0.4375
@lobelia4cosmetics_14972.jpg,73,0.575717,0.506348,0.943359,0.516602,0.105469
@lobelia4cosmetics_14367.jpg,41,0.646767,0.315714,0.791429,0.22,0.177143
@lobelia4cosmetics_14909.jpg,0,0.812305,0.716667,0.313889,0.233333,0.372222
@DoctorsET_561.jpg,33,0.363999,0.744922,0.961268,0.0101562,0.0183099
@DoctorsET_561.jpg,33,0.385565,0.627734,0.411268,0.0117188,0.0197183
@DoctorsET_561.jpg,33,0.409454,0.6375,0.865493,0.009375,0.0183099
@lobelia4cosmetics_14196.jpg,39,0.486599,0.614062,0.575391,0.248437,0.733594
@lobelia4cosmetics_14197.jpg,0,0.330363,0.662598,0.688477,0.170898,0.4375
@lobelia4cosmetics_14197.jpg,73,0.575717,0.506348,0.943359,0.516602,0.105469
@EAHCI_1761.jpg,0,0.271823,0.370206,0.484513,0.628319,0.902655
@EAHCI_1761.jpg,0,0.356771,0.29351,0.526549,0.244838,0.181416
@DoctorsET_268.jpg,39,0.756573,0.514045,0.801264,0.171348,0.338483
@yetenaweg_871.jpg,73,0.555058,0.307031,0.532292,0.0875,0.0979167
@yetenaweg_871.jpg,0,0.876355,0.464844,0.567187,0.225,0.865625
@yetenaweg_871.jpg,0,0.883323,0.252734,0.59375,0.197656,0.8125
@yetenaweg_871.jpg,0,0.896406,0.675781,0.603646,0.265625,0.788542
@CheMed123_19.jpg,73,0.271122,0.666797,0.885938,0.191406,0.209375
@CheMed123_19.jpg,56,0.367656,0.538281,0.802083,0.034375,0.14375
@CheMed123_19.jpg,0,0.400056,0.960156,0.484896,0.0796875,0.805208
@CheMed123_19.jpg,0,0.844647,0.725781,0.685938,0.395312,0.469792
@CheMed123_19.jpg,0,0.911893,0.241797,0.650521,0.408594,0.492708
@CheMed123_67.jpg,11,0.859066,0.145833,0.876852,0.152778,0.209259
@lobelia4cosmetics_14299.jpg,39,0.370264,0.668125,0.625,0.26125,0.705
@yetenaweg_1014.jpg,73,0.40974,0.2325,0.883125,0.325,0.13125
@yetenaweg_1014.jpg,0,0.622136,0.2475,0.591875,0.495,0.58625
@yetenaweg_914.jpg,27,0.310282,0.0933594,0.0835937,0.186719,0.1625
@EAHCI_2133.jpg,76,0.286058,0.669141,0.370833,0.199219,0.54375
@EAHCI_2133.jpg,0,0.440661,0.485547,0.499479,0.971094,0.986458
@EAHCI_1627.jpg,0,0.268386,0.566016,0.621875,0.0476562,0.408333
@EAHCI_1627.jpg,0,0.303837,0.554297,0.5,0.0289063,0.0979167
@EAHCI_1627.jpg,61,0.391192,0.971094,0.951042,0.05625,0.0979167
@EAHCI_1627.jpg,27,0.442201,0.470703,0.55625,0.0304688,0.147917
@EAHCI_1627.jpg,0,0.589206,0.610547,0.653646,0.0929687,0.523958
@EAHCI_1627.jpg,0,0.714723,0.520312,0.629687,0.084375,0.411458
@EAHCI_1627.jpg,0,0.815039,0.664453,0.680208,0.116406,0.589583
@EAHCI_1627.jpg,0,0.818568,0.775391,0.684375,0.189844,0.620833
@EAHCI_1627.jpg,0,0.846675,0.461719,0.669271,0.13125,0.536458
@EAHCI_1627.jpg,0,0.854705,0.212109,0.702604,0.153906,0.592708
@EAHCI_1627.jpg,0,0.862317,0.148438,0.704167,0.13125,0.591667
@EAHCI_1627.jpg,0,0.898944,0.323828,0.668229,0.217969,0.661458
@lobelia4cosmetics_14550.jpg,39,0.446347,0.477619,0.483333,0.37619,0.717143
@EAHCI_2325.jpg,76,0.259015,0.669141,0.372396,0.197656,0.515625
@EAHCI_2325.jpg,0,0.450425,0.482812,0.500521,0.965625,0.988542
@lobelia4cosmetics_14233.jpg,0,0.861932,0.628225,0.590234,0.240031,0.299219
@DoctorsET_151.jpg,0,0.506592,0.492578,0.488391,0.450781,0.976783
@EAHCI_2525.jpg,0,0.316974,0.785648,0.271296,0.30463,0.337037
@EAHCI_2525.jpg,0,0.387932,0.733333,0.576852,0.37963,0.596296
@DoctorsET_522.jpg,0,0.640851,0.596484,0.26226,0.175781,0.307036
@DoctorsET_522.jpg,0,0.698743,0.364062,0.515991,0.15625,0.469083
@DoctorsET_522.jpg,27,0.72903,0.379687,0.497335,0.021875,0.114072
@DoctorsET_522.jpg,0,0.757336,0.421094,0.201493,0.151562,0.317697
@DoctorsET_522.jpg,0,0.760769,0.625,0.528252,0.146875,0.491471
@DoctorsET_522.jpg,0,0.86598,0.492578,0.485608,0.180469,0.574627
@lobelia4cosmetics_15153 (1).jpg,39,0.370264,0.668125,0.625,0.26125,0.705
@yetenaweg_696.jpg,0,0.854284,0.338333,0.659763,0.09,0.56213
@DoctorsET_257.jpg,0,0.432234,0.704397,0.835547,0.132834,0.285156
@DoctorsET_257.jpg,56,0.441064,0.927035,0.2,0.0954163,0.148438
@DoctorsET_369.jpg,0,0.795154,0.123088,0.104042,0.0987483,0.136228
@EAHCI_1498.jpg,76,0.286422,0.669531,0.371354,0.2,0.544792
@EAHCI_1498.jpg,0,0.440226,0.485547,0.499479,0.971094,0.986458
@yetenaweg_449.jpg,24,0.299296,0.31,0.664352,0.233333,0.341667
@yetenaweg_449.jpg,0,0.681366,0.514444,0.613889,0.337778,0.437037
@yetenaweg_449.jpg,39,0.863259,0.620556,0.772222,0.0988889,0.140741
@yetenaweg_576.jpg,74,0.509552,0.66,0.940741,0.0933333,0.0722222
@yetenaweg_576.jpg,0,0.851906,0.252778,0.647685,0.216667,0.230556
@yetenaweg_576.jpg,0,0.875445,0.691111,0.666204,0.228889,0.206481
@EAHCI_1673.jpg,67,0.355887,0.105556,0.83,0.197778,0.333333
@EAHCI_1673.jpg,0,0.54025,0.518889,0.49,0.891111,0.98
@lobelia4cosmetics_14492.jpg,39,0.486599,0.614062,0.575391,0.248437,0.733594
@yetenaweg_1115.jpg,0,0.605542,0.373611,0.571222,0.69537,0.844081
@EAHCI_2452.jpg,73,0.319281,0.316372,0.648047,0.205752,0.0992187
@EAHCI_2452.jpg,0,0.362958,0.631084,0.55625,0.310841,0.239063
@EAHCI_2452.jpg,67,0.491942,0.631084,0.556641,0.315265,0.242969
@EAHCI_2452.jpg,0,0.822805,0.762721,0.785547,0.474558,0.427344
@DoctorsET_596.jpg,58,0.39484,0.962175,0.709375,0.0756501,0.301562
@DoctorsET_596.jpg,0,0.672783,0.204492,0.560156,0.142632,0.382812
@DoctorsET_596.jpg,0,0.927917,0.602443,0.586719,0.429472,0.534375
@CheMed123_26.jpg,41,0.403796,0.786719,0.348555,0.425,0.66356
@EAHCI_2167.jpg,33,0.826532,0.534918,0.173706,0.241513,0.332629
@yetenaweg_464.jpg,74,0.644894,0.705078,0.251953,0.316406,0.111719
@yetenaweg_746.jpg,44,0.405446,0.649609,0.80079,0.0492188,0.384876
@yetenaweg_232.jpg,0,0.283396,0.863672,0.486875,0.0570313,0.16625
@yetenaweg_232.jpg,0,0.668316,0.864453,0.735,0.135156,0.225
@yetenaweg_232.jpg,0,0.668527,0.645312,0.454375,0.1375,0.22375
@yetenaweg_232.jpg,0,0.682453,0.857422,0.185625,0.128906,0.22125
@yetenaweg_232.jpg,74,0.700281,0.123828,0.849375,0.0898438,0.14625
@yetenaweg_232.jpg,27,0.715833,0.855078,0.266875,0.0164062,0.04625
@yetenaweg_232.jpg,0,0.74779,0.653125,0.185,0.126563,0.2225
@yetenaweg_232.jpg,0,0.764058,0.651563,0.739375,0.151562,0.24125
@DoctorsET_220.jpg,60,0.252563,0.54375,0.833333,0.3,0.322222
@DoctorsET_220.jpg,41,0.286824,0.274609,0.884722,0.0757812,0.141667
@DoctorsET_220.jpg,63,0.329818,0.769922,0.791667,0.0992187,0.0916667
@DoctorsET_220.jpg,27,0.417498,0.142969,0.510417,0.0453125,0.0819444
@DoctorsET_220.jpg,41,0.626541,0.626953,0.667361,0.0398437,0.104167
@DoctorsET_220.jpg,0,0.759127,0.523828,0.648611,0.264844,0.702778
@DoctorsET_220.jpg,41,0.768377,0.538672,0.663194,0.0414063,0.101389
@DoctorsET_220.jpg,0,0.883005,0.844922,0.65,0.242969,0.7
@DoctorsET_220.jpg,0,0.896892,0.173047,0.617361,0.294531,0.751389
@DoctorsET_220.jpg,41,0.903059,0.443359,0.663194,0.0382813,0.0958333
@EAHCI_1853.jpg,0,0.320965,0.894271,0.941406,0.196875,0.110937
@EAHCI_1853.jpg,39,0.423096,0.184375,0.396875,0.05625,0.109375
@EAHCI_1853.jpg,39,0.440197,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_1853.jpg,39,0.553955,0.145313,0.394141,0.0447917,0.114844
@EAHCI_1853.jpg,39,0.628484,0.113542,0.390234,0.0375,0.108594
@EAHCI_1853.jpg,0,0.776561,0.289583,0.683203,0.579167,0.633594
@EAHCI_1853.jpg,62,0.829166,0.749479,0.339453,0.463542,0.419531
@yetenaweg_268.jpg,0,0.437082,0.142188,0.784375,0.1375,0.22125
@yetenaweg_268.jpg,0,0.665121,0.811719,0.23125,0.19375,0.32
@yetenaweg_268.jpg,0,0.705272,0.498437,0.784375,0.132812,0.21625
@yetenaweg_268.jpg,0,0.799678,0.861328,0.7825,0.110156,0.2125
@yetenaweg_268.jpg,0,0.80039,0.31875,0.7825,0.134375,0.2175
@yetenaweg_268.jpg,0,0.815704,0.680078,0.7825,0.138281,0.2225
@DoctorsET_635.jpg,27,0.503651,0.199583,0.305,0.0425,0.0916667
@DoctorsET_635.jpg,0,0.623946,0.8625,0.739583,0.273333,0.520833
@DoctorsET_635.jpg,0,0.894425,0.192083,0.732083,0.3225,0.535833
@DoctorsET_635.jpg,0,0.902089,0.835833,0.247083,0.326667,0.3725
@DoctorsET_635.jpg,0,0.937969,0.21625,0.241667,0.4275,0.388333
@yetenaweg_1214.jpg,0,0.7242,0.091875,0.100625,0.06125,0.05875
@CheMed123_86.jpg,29,0.589797,0.541204,0.364815,0.0787037,0.0351852
@CheMed123_86.jpg,29,0.708577,0.48287,0.39537,0.0657407,0.0444444
@CheMed123_86.jpg,0,0.779729,0.288889,0.594444,0.562963,0.77037
@EAHCI_1527.jpg,0,0.274441,0.76875,0.38125,0.0234375,0.0416667
@EAHCI_1527.jpg,0,0.356668,0.439063,0.339583,0.128125,0.166667
@EAHCI_1527.jpg,0,0.405807,0.592578,0.363542,0.0632813,0.160417
@EAHCI_1527.jpg,0,0.623146,0.43125,0.609375,0.132812,0.741667
@EAHCI_1527.jpg,0,0.732399,0.789062,0.609375,0.15,0.685417
@EAHCI_1527.jpg,0,0.751363,0.543359,0.616146,0.147656,0.723958
@EAHCI_1527.jpg,0,0.786288,0.888672,0.580729,0.153906,0.663542
@EAHCI_1527.jpg,0,0.801282,0.279687,0.610937,0.201562,0.773958
@EAHCI_1527.jpg,0,0.823844,0.679297,0.597917,0.167969,0.722917
@EAHCI_1527.jpg,0,0.890525,0.0984375,0.578646,0.195312,0.826042
@EAHCI_1997.jpg,0,0.318071,0.894271,0.941406,0.196875,0.110937
@EAHCI_1997.jpg,39,0.424663,0.184375,0.396875,0.05625,0.109375
@EAHCI_1997.jpg,39,0.441949,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_1997.jpg,39,0.553916,0.144792,0.394141,0.0458333,0.114844
@EAHCI_1997.jpg,39,0.628152,0.113542,0.390234,0.0375,0.108594
@EAHCI_1997.jpg,0,0.775896,0.289062,0.682813,0.578125,0.634375
@EAHCI_1997.jpg,62,0.829585,0.75,0.340234,0.464583,0.419531
@EAHCI_2316.jpg,76,0.282139,0.526172,0.597222,0.0992187,0.0694444
@EAHCI_2316.jpg,0,0.332187,0.528906,0.4125,0.925,0.825
@EAHCI_2316.jpg,27,0.758265,0.615625,0.229167,0.078125,0.327778
@yetenaweg_1231.jpg,0,0.61441,0.141875,0.683125,0.27375,0.62875
@yetenaweg_296.jpg,73,0.385296,0.492188,0.428516,0.290625,0.150781
@yetenaweg_296.jpg,0,0.754713,0.546875,0.559766,0.479167,0.858594
@DoctorsET_754.jpg,74,0.896011,0.434766,0.519444,0.417969,0.95
@EAHCI_1618.jpg,0,0.268386,0.566016,0.621875,0.0476562,0.408333
@EAHCI_1618.jpg,0,0.303837,0.554297,0.5,0.0289063,0.0979167
@EAHCI_1618.jpg,61,0.391192,0.971094,0.951042,0.05625,0.0979167
@EAHCI_1618.jpg,27,0.442201,0.470703,0.55625,0.0304688,0.147917
@EAHCI_1618.jpg,0,0.589206,0.610547,0.653646,0.0929687,0.523958
@EAHCI_1618.jpg,0,0.714723,0.520312,0.629687,0.084375,0.411458
@EAHCI_1618.jpg,0,0.815039,0.664453,0.680208,0.116406,0.589583
@EAHCI_1618.jpg,0,0.818568,0.775391,0.684375,0.189844,0.620833
@EAHCI_1618.jpg,0,0.846675,0.461719,0.669271,0.13125,0.536458
@EAHCI_1618.jpg,0,0.854705,0.212109,0.702604,0.153906,0.592708
@EAHCI_1618.jpg,0,0.862317,0.148438,0.704167,0.13125,0.591667
@EAHCI_1618.jpg,0,0.898944,0.323828,0.668229,0.217969,0.661458
@EAHCI_2396.jpg,0,0.506125,0.52,0.49,0.897778,0.98
@EAHCI_2396.jpg,67,0.506746,0.106667,0.83,0.195556,0.333333
@DoctorsET_689.jpg,27,0.411101,0.791406,0.637891,0.15,0.699219
@DoctorsET_689.jpg,27,0.576559,0.569531,0.428516,0.0625,0.0585938
@DoctorsET_689.jpg,0,0.691892,0.861719,0.635938,0.264062,0.714063
@DoctorsET_689.jpg,0,0.808599,0.244922,0.637891,0.347656,0.724219
@DoctorsET_689.jpg,0,0.878324,0.567578,0.626172,0.346094,0.742969
@EAHCI_1667.jpg,73,0.257691,0.64375,0.510417,0.0734375,0.0645833
@EAHCI_1667.jpg,73,0.261082,0.487109,0.520312,0.0679687,0.084375
@EAHCI_1667.jpg,58,0.292522,0.150781,0.698958,0.06875,0.227083
@EAHCI_1667.jpg,58,0.320094,0.219141,0.292188,0.0539063,0.132292
@EAHCI_1667.jpg,0,0.370522,0.734375,0.545833,0.0671875,0.489583
@EAHCI_1667.jpg,26,0.396052,0.18125,0.538542,0.071875,0.125
@EAHCI_1667.jpg,0,0.51154,0.338281,0.528125,0.0703125,0.49375
@EAHCI_1667.jpg,0,0.526644,0.0101562,0.357812,0.01875,0.0552083
@EAHCI_1667.jpg,0,0.539424,0.176172,0.541146,0.146094,0.598958
@EAHCI_1667.jpg,0,0.604524,0.485156,0.522396,0.0984375,0.505208
@EAHCI_1667.jpg,26,0.637172,0.932422,0.601042,0.135156,0.183333
@EAHCI_1667.jpg,0,0.65186,0.766406,0.59375,0.139062,0.589583
@EAHCI_1667.jpg,0,0.662586,0.580469,0.517708,0.10625,0.539583
@EAHCI_1667.jpg,0,0.675171,0.389844,0.536979,0.110937,0.503125
@EAHCI_1667.jpg,0,0.749234,0.671875,0.542188,0.125,0.486458
@EAHCI_1667.jpg,0,0.849872,0.278125,0.540104,0.1125,0.528125
@EAHCI_1667.jpg,0,0.867322,0.0671875,0.627083,0.134375,0.735417
@EAHCI_1667.jpg,0,0.878182,0.871094,0.620833,0.246875,0.75625
@EAHCI_1701.jpg,0,0.756413,0.509211,0.503,0.932456,0.966
@lobelia4cosmetics_15039.jpg,39,0.302833,0.497917,0.47625,0.420833,0.9075
@EAHCI_1903.jpg,0,0.318071,0.894271,0.941406,0.196875,0.110937
@EAHCI_1903.jpg,39,0.424663,0.184375,0.396875,0.05625,0.109375
@EAHCI_1903.jpg,39,0.441949,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_1903.jpg,39,0.553916,0.144792,0.394141,0.0458333,0.114844
@EAHCI_1903.jpg,39,0.628152,0.113542,0.390234,0.0375,0.108594
@EAHCI_1903.jpg,0,0.775896,0.289062,0.682813,0.578125,0.634375
@EAHCI_1903.jpg,62,0.829585,0.75,0.340234,0.464583,0.419531
@lobelia4cosmetics_15152.jpg,39,0.295852,0.299375,0.555625,0.23875,0.83625
@lobelia4cosmetics_15152.jpg,39,0.355243,0.770625,0.58625,0.09125,0.5425
@lobelia4cosmetics_14694.jpg,39,0.278497,0.502941,0.535294,0.391176,0.673529
@lobelia4cosmetics_15176.jpg,39,0.446347,0.477619,0.483333,0.37619,0.717143
@EAHCI_1762.jpg,0,0.446705,0.148469,0.446698,0.296937,0.568815
@EAHCI_1762.jpg,0,0.482801,0.66245,0.630072,0.656458,0.739857
@EAHCI_1762.jpg,0,0.816621,0.44474,0.422832,0.364847,0.392204
@EAHCI_1762.jpg,0,0.872093,0.84221,0.317025,0.299601,0.279236
@lobelia4cosmetics_15150.jpg,39,0.544823,0.745605,0.62207,0.258789,0.630859
@lobelia4cosmetics_15150.jpg,39,0.703029,0.560547,0.625,0.0957031,0.529297
@yetenaweg_973.jpg,29,0.87542,0.5025,0.915625,0.0775,0.07875
@EAHCI_1901.jpg,0,0.446284,0.148469,0.446301,0.296937,0.56961
@EAHCI_1901.jpg,0,0.486012,0.663116,0.629674,0.65779,0.740652
@EAHCI_1901.jpg,0,0.814975,0.44474,0.422832,0.364847,0.392204
@EAHCI_1901.jpg,0,0.871041,0.84221,0.317025,0.299601,0.279236
@lobelia4cosmetics_14239.jpg,0,0.330363,0.662598,0.688477,0.170898,0.4375
@lobelia4cosmetics_14239.jpg,73,0.575717,0.506348,0.943359,0.516602,0.105469
@yetenaweg_955.jpg,40,0.682648,0.646875,0.506042,0.06375,0.220544
@yetenaweg_955.jpg,39,0.682945,0.48875,0.401813,0.08,0.314199
@yetenaweg_955.jpg,39,0.862327,0.424375,0.413897,0.07125,0.350453
@DoctorsET_13.jpg,0,0.713115,0.534375,0.427083,0.290625,0.668056
@DoctorsET_491.jpg,32,0.381109,0.311719,0.663672,0.01875,0.0179687
@DoctorsET_491.jpg,32,0.442749,0.555859,0.670703,0.0210938,0.0195312
@DoctorsET_491.jpg,32,0.52025,0.576563,0.218359,0.053125,0.0445312
@DoctorsET_491.jpg,32,0.539836,0.133203,0.357422,0.0242187,0.0226563
@DoctorsET_491.jpg,32,0.615585,0.478516,0.311719,0.0195312,0.0171875
@DoctorsET_491.jpg,32,0.666224,0.170703,0.059375,0.0304688,0.03125
@DoctorsET_491.jpg,32,0.767009,0.704687,0.0835937,0.03125,0.034375
@lobelia4cosmetics_15155 (1).jpg,73,0.40657,0.491495,0.475515,0.287113,0.919072
@EAHCI_1620.jpg,73,0.259669,0.16713,0.651852,0.134259,0.158025
@EAHCI_1620.jpg,25,0.288326,0.921296,0.30679,0.155556,0.119753
@EAHCI_1620.jpg,0,0.293534,0.318519,0.412963,0.0611111,0.164198
@EAHCI_1620.jpg,26,0.34842,0.627778,0.618519,0.062963,0.108642
@EAHCI_1620.jpg,0,0.37061,0.39213,0.38642,0.0527778,0.153086
@EAHCI_1620.jpg,0,0.374744,0.824074,0.449383,0.0740741,0.251852
@EAHCI_1620.jpg,0,0.386608,0.487037,0.395679,0.0574074,0.137037
@EAHCI_1620.jpg,0,0.398377,0.923148,0.677778,0.15,0.634568
@EAHCI_1620.jpg,0,0.587314,0.702778,0.387654,0.0555556,0.125926
@EAHCI_1620.jpg,0,0.606622,0.368981,0.674074,0.119444,0.619753
@EAHCI_1620.jpg,0,0.629971,0.8625,0.672222,0.137963,0.630864
@EAHCI_1620.jpg,0,0.682896,0.455093,0.659259,0.110185,0.609877
@EAHCI_1620.jpg,0,0.688231,0.66713,0.657407,0.112037,0.598765
@EAHCI_1620.jpg,0,0.690545,0.561111,0.660494,0.148148,0.654321
@EAHCI_1620.jpg,0,0.731558,0.752778,0.659259,0.109259,0.577778
@EAHCI_1620.jpg,0,0.838508,0.259259,0.674074,0.155556,0.649383
@EAHCI_1620.jpg,0,0.850272,0.116204,0.659877,0.225,0.67284
@EAHCI_1948.jpg,0,0.305811,0.428906,0.465104,0.0625,0.192708
@EAHCI_1948.jpg,0,0.399294,0.487891,0.469271,0.0867188,0.201042
@EAHCI_1948.jpg,0,0.487381,0.278125,0.5,0.0828125,0.283333
@EAHCI_1948.jpg,0,0.603769,0.334766,0.529167,0.0742188,0.366667
@EAHCI_1948.jpg,0,0.606911,0.491016,0.604688,0.0804688,0.226042
@EAHCI_1948.jpg,0,0.6096,0.416797,0.607292,0.0898438,0.20625
@EAHCI_1948.jpg,0,0.625744,0.196875,0.498958,0.0859375,0.295833
@EAHCI_1948.jpg,0,0.627842,0.752734,0.564583,0.0773437,0.360417
@EAHCI_1948.jpg,0,0.687018,0.560547,0.563542,0.0726563,0.329167
@EAHCI_1948.jpg,0,0.711462,0.687891,0.560417,0.0726563,0.341667
@EAHCI_1948.jpg,0,0.711525,0.104687,0.464063,0.115625,0.301042
@EAHCI_1948.jpg,0,0.766354,0.226562,0.651042,0.117188,0.264583
@EAHCI_1948.jpg,0,0.781506,0.623438,0.556771,0.075,0.340625
@EAHCI_1948.jpg,0,0.831035,0.816797,0.582812,0.0789063,0.378125
@EAHCI_1948.jpg,0,0.83982,0.0929687,0.654688,0.148438,0.311458
@EAHCI_1948.jpg,0,0.854725,0.892187,0.596875,0.114063,0.404167
@yetenaweg_389.jpg,46,0.420915,0.517544,0.699219,0.335526,0.235938
@DoctorsET_533.jpg,0,0.397457,0.601875,0.661351,0.11375,0.257036
@DoctorsET_533.jpg,27,0.503493,0.376875,0.726079,0.02125,0.0525328
@DoctorsET_533.jpg,0,0.666595,0.581875,0.5394,0.15875,0.354597
@DoctorsET_533.jpg,0,0.732463,0.41375,0.452158,0.1475,0.322702
@DoctorsET_533.jpg,0,0.837442,0.360625,0.680113,0.15375,0.290807
@DoctorsET_533.jpg,0,0.861386,0.481875,0.594747,0.17625,0.307692
@yetenaweg_705.jpg,0,0.251647,0.14375,0.614583,0.046875,0.0791667
@yetenaweg_705.jpg,0,0.253178,0.813281,0.647396,0.06875,0.065625
@yetenaweg_705.jpg,56,0.26633,0.820703,0.926562,0.0601562,0.146875
@yetenaweg_705.jpg,56,0.273093,0.242578,0.610937,0.0257812,0.028125
@yetenaweg_705.jpg,56,0.274903,0.292969,0.678125,0.0890625,0.183333
@yetenaweg_705.jpg,0,0.276093,0.61875,0.65,0.0375,0.0541667
@yetenaweg_705.jpg,56,0.277727,0.0292969,0.777604,0.0570313,0.130208
@yetenaweg_705.jpg,56,0.284136,0.545313,0.651563,0.0390625,0.0697917
@yetenaweg_705.jpg,0,0.288021,0.0152344,0.621354,0.0304688,0.090625
@yetenaweg_705.jpg,56,0.288271,0.982813,0.657292,0.034375,0.0479167
@yetenaweg_705.jpg,56,0.289267,0.664062,0.728646,0.0328125,0.0739583
@yetenaweg_705.jpg,56,0.292049,0.514453,0.642187,0.0382813,0.101042
@yetenaweg_705.jpg,0,0.300222,0.696875,0.673437,0.0640625,0.134375
@yetenaweg_705.jpg,56,0.344706,0.266016,0.628125,0.0320312,0.03125
@yetenaweg_705.jpg,0,0.34759,0.871484,0.706771,0.0945313,0.0885417
@yetenaweg_705.jpg,0,0.349631,0.952344,0.824479,0.0953125,0.203125
@yetenaweg_705.jpg,0,0.386182,0.742578,0.696354,0.0507812,0.090625
@yetenaweg_705.jpg,56,0.404388,0.0367187,0.732292,0.071875,0.135417
@yetenaweg_705.jpg,56,0.407382,0.710547,0.954687,0.174219,0.0885417
@yetenaweg_705.jpg,56,0.415568,0.318359,0.615625,0.0289063,0.0541667
@yetenaweg_705.jpg,63,0.458527,0.982031,0.657292,0.0359375,0.0416667
@yetenaweg_705.jpg,56,0.461864,0.566797,0.65625,0.0710938,0.0604167
@yetenaweg_705.jpg,56,0.462187,0.755859,0.665104,0.0523437,0.0447917
@yetenaweg_705.jpg,56,0.476994,0.704687,0.714583,0.0484375,0.0708333
@yetenaweg_705.jpg,56,0.482329,0.75625,0.636458,0.053125,0.0291667
@yetenaweg_705.jpg,0,0.491298,0.617969,0.83125,0.125,0.239583
@yetenaweg_705.jpg,56,0.491779,0.938281,0.711458,0.0484375,0.0479167
@yetenaweg_705.jpg,56,0.502812,0.127734,0.654167,0.0460938,0.0458333
@yetenaweg_705.jpg,0,0.528056,0.294531,0.674479,0.0890625,0.167708
@yetenaweg_705.jpg,56,0.555436,0.664062,0.665104,0.0421875,0.053125
@yetenaweg_705.jpg,62,0.558368,0.546875,0.353646,0.142188,0.140625
@yetenaweg_705.jpg,0,0.565077,0.980078,0.716667,0.0398437,0.0979167
@yetenaweg_705.jpg,56,0.565714,0.616406,0.706771,0.06875,0.0572917
@yetenaweg_705.jpg,0,0.570986,0.444531,0.754167,0.114063,0.245833
@yetenaweg_705.jpg,0,0.581234,0.205859,0.729688,0.119531,0.234375
@yetenaweg_705.jpg,0,0.595132,0.0792969,0.658854,0.0976562,0.176042
@yetenaweg_705.jpg,0,0.598197,0.568359,0.696875,0.0570313,0.0895833
@yetenaweg_705.jpg,56,0.610044,0.355078,0.720833,0.0632813,0.1875
@yetenaweg_705.jpg,62,0.639455,0.585938,0.508333,0.109375,0.102083
@yetenaweg_705.jpg,56,0.696797,0.558203,0.864583,0.0945313,0.247917
@yetenaweg_705.jpg,56,0.699688,0.289062,0.769792,0.090625,0.214583
@yetenaweg_705.jpg,56,0.706494,0.207031,0.85,0.121875,0.289583
